COMMENT_ID,AUTHOR,DATE,CONTENT,TAG
z134d5hbckywylmj404cgnlo3kysfhsjoeg,"Kemal Kurtoglu","2014-11-07T19:33:46","Im a RAPPER/SONGWRITER, check my video PLEASE..also subscribe for more  thanks :) tell me what you think.﻿",1
z12hidxilpv4uduvf23jdjp4nleeulehc04,"Daniel Istrati","2014-11-07T19:47:16","Can anyone sub to my channel? :D﻿",1
z13oc52ihn22tfz3n231vv4bvxrujn0f0,"2666playboy","2014-11-07T21:39:21"," Follow me on Instagram. _chris_cz  ﻿",1
z12tulsausq0ebatg22iy5cwzrvegr2ls,"JD COKE","2014-11-08T02:24:02","It's so hard, sad :( iThat little child Actor HWANG MINOO dancing very  active child is suffering from brain tumor, only 6 month left for him .Hard  to believe .. Keep praying everyone for our future superstar.  #StrongLittlePsY #Fighting  SHARE EVERYONE PRAYING FOR HIM http://ygunited.com/2014/11/08/little-psy-from-the-has-brain-tumor-6-months-left-to-live/ ﻿",1
z12wuz2qqnawe50js04cejpzosrzdr0r1k40k,"Dana Matich","2014-11-08T03:32:55","Hey guys! Check this out: Kollektivet - Don't be slappin' my penis!  I  think that they deserve much more credit than they receive.﻿",1
z13awjrbcpyhinimp23nwztqlrucvdio404,"The Bibliophile Flautist","2014-11-08T03:49:38","Hey everyone, I am a new channel and will post videos of book reviews and  music on the flute. Please subscribe if you would enjoy that. Thanks!﻿",1
z13shj4wpmflidcxc04ce5f4vlqdyzjowso0k,"Tornike Noniashvili","2014-11-08T04:08:09","subscribe my chanel﻿",1
z12vzdda5z3jvliop04cc535ayybt3mwthc,"CustomerService GM","2014-11-08T05:52:30","https://www.facebook.com/pages/Mathster-WP/1495323920744243?ref=hl﻿",1
z13fib54ilj0ix3ln23cy5h41xi0hduex,"The O'dowd Crowd","2014-11-08T06:53:38","Come and watch my video it is called the odowd crowd zombie movie part 1 ﻿",1
z12th3fqdqq5yn0tq23rzboi3wb4tft0y,"Markus Mairhofer","2014-11-08T08:49:47","Hey, join me on tsū, a publishing platform where I share my content now:  http://tsu.co/MarkusMairhofer﻿",1
z12ztdojvxyhy3bpc04cf34jnnrnfpuyj1c,"Harrys Edits","2014-11-08T10:05:40","if i reach 100 subscribers i will go round in public pouring a bucket of  ice water over people and then running away acting like it wasn't me! like  so people can see!!﻿",1
z12ruft4aq3thhpbl04cdxrzjvmohjyqhs00k,"DylsFS","2014-11-08T10:40:00","Hi guys my name is Dylan and I do IRL football videos I have 1030  subscribers and I think you guys would like my content so come check it out  and if you do subscribe!﻿",1
z13nvtepirfuhrral04cc10xkkygibq53t40k,"nobleMC | Minecraft, GFX and More!","2014-11-08T10:48:41","If I get 300 subscribers by tomorrow I'll do a epic Hunger Games Video! ﻿",1
z12dgxdpbsjvsj1lv22vhn3ypsynh3gq204,"zakaia ziko","2014-11-08T11:00:19","follower please https://www.facebook.com/lists/161620527267482﻿",1
z121zn0biqizsti0j23rghdafmjzgpuu4,"nathan robson","2014-11-08T11:20:48","If i reach 100 subscribers i will tazz my self and my friend﻿",1
z13uhbtohvm4yxq0d22lvbyx3ratct1ju04,"Navin Surya","2014-11-08T11:42:57","Please help me go to college guys! Thanks from the bottom of my heart.  https://www.indiegogo.com/projects/i-want-to-go-to-college--19/x/9082175﻿",1
z12mubjyckfjvhmni23bc5nxbnrggtvjq04,"Bishwaroop Bhattacharjee","2014-11-08T12:34:11","https://www.facebook.com/SchoolGeniusNITS/photos/ms.c.eJw9kVkOxDAMQm808h5z~;4sNjqP~_tHqBEuM69AQUp1Ih~_fPHgk5zLLsVdQv0ZUf0MB~;LnUJ~;ufTH4YoKfRxYts2zvrrp6qGtw67y~;L551h~;f7~_vlcZzRG8vGCTlPSD9ONGeWhj8~_GIbu~;S3lzMvY~;IQ2~;TwSfzz9WHn7JUSvHufpglQRZczl05fNPhaGeVb3x8yDmC6X~_~;jTcjnMho~;vfXWCjZyvWObihrnGx2ocjnG2PG1EvHXzyjD~_o3h~_RY6f57sPrnD2xV~;~_BzszZ~;8~-.bps.a.390875584405933/391725794320912/?type=1&amp;theater ﻿",1
z12ovv2xcmmtv5exl04cdxe4ql31dd2jiy00k,"Liu Chu Yi","2014-11-08T13:12:10","I am so awesome and smart!!! Sucscribe to me!﻿",1
z13fdvwhykzhuldpn04cfdtwkyqterlavnk0k,"iKap Taz","2014-11-08T13:34:27","Follow 4 Follow                           @ VaahidMustafic Like 4 Like ﻿",1
z12vu5grlujzfr4cx23iu5zpdpugzxl4t04,"Serkan Kaya","2014-11-08T15:27:27","http://hackfbaccountlive.com/?ref=4436607  psy news offıcal ﻿",1
z12iztop3pyovxbl322eyxng2k3gi5rax04,"Bizzle Sperq","2014-11-08T15:29:46","https://www.facebook.com/nicushorbboy add mee &lt;3 &lt;3﻿",1
z12cehoxozfgg3nok04cjj05xznbgrlpfjo,"Elieo Cardiopulmonary","2014-11-08T15:29:52","im sorry for the spam but My name is Jenny. I go to high school where  everyone dresses fashionable but for me I don't because i need money to buy  cute clothes. I have low self esteem . I live with my dad. my mom passed  away when i was 6 so i don't really have a mother figure. I have 2 brothers  who is older than me. Since they are boys they get the attention while i  just be alone. I really want to wear pretty clothes like the girls in my  school and get a boyfriend. i just can't be my self. im very quite and shy  at school because i don't have the confidence in myself to talk to someone.  i did have one friend name Caroline but she moved away so now im alone. if  you could donate some money to me it would be great. i don't care about  expensive brand ill just shop at walmart because they have pretty clothes.  also i wanna get my nails done at a salon . i see alot of girls have these  french tips. i never had my nail did at a salon before i will really  appreciate if i can and get my hair curled too. http://www.gofundme.com/dressprettyonce thanks omg please.﻿",1
z13xwborhli2vdrab04chblgxvjattz4ezs0k,"Luna Gamer Potter","2014-11-09T02:42:40"," I hate this song! ﻿",0
z13zuxpykozmevuf222nh5vr3taqvbqun,"Thomas sea","2014-11-09T04:49:20","please throw a sub on my channel﻿",1
z12zgfgp1rzzct4ft23jxrwozxabfnjjv04,"This Is Really Not Lois Arceo","2014-11-10T13:25:27","NEW GOAL!   3,000,000!  Let's go for it!﻿",0
z121j52qizrzhd2pa04ceht4jpeuzvzgunc0k,"Niggly Wiggly","2014-11-10T17:39:10","Go to my channel if u want to see a fly getting burned alive﻿",1
z12dixvi2qepuhb4o04chpd5exjdx3oqdic,"DropItLikeItsSloth","2014-11-11T19:38:11","just came here to check the views :P﻿",0
z12kw53jipujdzqex22qt5vxtoyde3cwg04,"Itss Synco","2014-11-11T22:37:23","COME AND CHECK OUT MY NEW YOUTUBE CHHANEL, GOING TO BE POSTING DAILY!﻿",1
z12kx35bmpbiez0kp22qxrrrrzecznnw004,"Puppy Lover5614","2014-11-11T22:48:11","I hav absolutely no idea what he's saying. Is it even a language?﻿",0
z12qh5dbxp2uwj3s423qg3cqdqmzxrirt04,"Mason Sieverding","2014-11-12T00:52:51","Please check out my vidios guys﻿",1
z12qzr1q3vqdghaln23asbvwhrmftzrox04,"Robin Delwiche","2014-11-12T01:37:07","I still to this day wonder why this video is so popular ?? illuminati  confirmed ??﻿",0
z13pv52hkmf4jn23g22nzx5zqr2gen1gv04,"LBEProductions","2014-11-12T01:40:22","Hey guys can you check my channel out plz. I do mine craft videos. Let's  shoot for 20 subs﻿",1
z12ig3jrnlfvsthaa04chjkrply5zligbdg,"Aaa Aaa","2014-11-12T05:46:27","PLEASE SUBSCRIBE ME!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿",1
z124tligikzvt3kch22kx5daswzwdrjxp04,"Young IncoVEVO","2014-11-12T07:14:46","Check out my Music Videos! and PLEASE SUBSCRIBE!!!! Fuego - U LA LA Remix  hyperurl.co/k6a5xt﻿",1
z13ycvc43ynaerptk235dhnwnqf1hdhwl04,"Patrick Pernia","2014-11-12T14:17:28","Limit sun exposure while driving. Eliminate the hassle of having to swing  the car visor between the windshield and window.  https://www.kickstarter.com/projects/733634264/visortwin﻿",1
z12gwldoxpvgjru4004cj3fxyvvvwffjqjg,"Ripazha Gaming","2014-11-12T17:37:08","http://hackfbaccountlive.com/?ref=5242575﻿",1
z12svt0reqvqyppzw04cgt1axrqhddcbkfc,"derrick lawson","2014-11-12T20:21:27","https://www.facebook.com/FUDAIRYQUEEN?pnref=story﻿",1
z13aib0jgoiotfxxi04cj5lgulz3zdfrpew,"Stuart Mcdonald","2014-11-13T00:38:14","FOLLOW MY COMPANY ON TWITTER  thanks.  https://twitter.com/TheWaxedHatCo﻿",1
z13supiartrcdr4la22xc3aripu2x1z3a,"Ink Video Shorts","2014-11-13T02:33:53","Hey come check us out were new on youtube let us know what you think and  don't forget to subscribe thanks.﻿",1
z131idupvn3yhf3mv23dwzhi4pqixvwuw,"Александр Федоров","2014-11-13T07:59:33","Look at the pictures, if not difficult http://image2you.ru/48051/1340524/        http://image2you.ru/48051/1340523/          http://image2you.ru/48051/1340522/ http://image2you.ru/48051/1340521/             http://image2you.ru/48051/1340520/       http://image2you.ru/48051/1340519/  http://image2you.ru/48051/1340518/            http://image2you.ru/48051/1340517/          http://image2you.ru/48051/1340504/ http://image2you.ru/48051/1340503/              http://image2you.ru/48051/1340502/            http://image2you.ru/48051/1340500/ http://image2you.ru/48051/1340499/        http://image2you.ru/48051/1340494/             http://image2you.ru/48051/1340493/ http://image2you.ru/48051/1340492/        http://image2you.ru/48051/1340491/           http://image2you.ru/48051/1340490/ http://image2you.ru/48051/1340489/             http://image2you.ru/48051/1340488/﻿",1
z13qhxcb2ybzszosx22rh5hwhmmccpjx404,"The Silent Troll Defuser HD","2014-11-13T15:47:27","Hey guys can you check my YouTube channel I know you hate comments like  this one but I promise if you check my videos it will be entertaining I do  Shotgun Montages,Ninja Defuse Montages and Trolling please guys can you  check them out and thanks have a good day!!!!!!!﻿",1
z13uud25otb0ird2h230chu54neyehsbg04,"Tofik Miedzyń","2014-11-13T21:48:26","https://www.facebook.com/tofikmiedzynB/photos/a.1496273723978022.1073741828.1496241863981208/1498561870415874/?type=1&amp;theater ﻿",1
z12ozx4w5mytupefv23vvxdroqehuvbvv,"MrValentinique","2014-11-13T22:33:31","https://www.facebook.com/eeccon/posts/733949243353321?comment_id=734237113324534&amp;offset=0&amp;total_comments=74   please like frigea marius gabriel comment :D﻿",1
z12vvnza4rq5tvzou04cgxeookraexq5opo0k,"Ghazi Rizvi","2014-11-13T23:02:09","http://www.bing.com/explore/rewards?PUBL=REFERAFRIEND&amp;CREA=RAW&amp;rrid=_0f9fa8aa-243a-5c2f-c349-ede05ea397ca Bing rewards, earn free money. AND NO U CANT GET UR VIRUS IN BLUE!﻿",1
z12exzcrvpeew1yxg04cd5tbwnmfubnh4kk0k,"Anthony1SV","2014-11-14T00:01:37","Please do buy these new Christmas shirts! You can buy at any time before  December 4th and they are sold worldwide! Don't miss out:  http://teespring.com/treechristmas﻿",1
z13qyxk5tzq1e5asx22xjt3wdq3ns32f5,"Ameenk Chanel","2014-11-14T11:50:02","Free my apps get 1m crdits ! Just click on the link and download a app and  done!! · Link: https://m.freemyapps.com/share/url/5af506e1﻿",1
z12uyzhazxqkzbrzz04cedqpkwzdvjyy3u40k,"Brandon Wilson","2014-11-14T12:21:52","Why does a song like this have more views than Michael Jackson SMH﻿",0
z13sh3cz1kbqgrai504cf53qsq25ypmi5zs0k,"Leonel Hernandez","2014-11-14T12:35:38"," Something to dance to, even if your sad JUST dance!!   PSY - GANGNAM STYLE (강남스타일) M/V: http://youtu.be/9bZkp7q19f0﻿",0
z12etrpq5xu0vnm2g230szo5ote3zviny,"InterGaming","2014-11-14T13:16:24","everyones back lool this is almost 3 years old and people are still hear!  xD﻿",0
z13th1q4yzihf1bll23qxzpjeujterydj,"Carmen Racasanu","2014-11-14T13:27:52","How can this have 2 billion views when there's only me on the planet? LOL﻿",0
z13fcn1wfpb5e51xe04chdxakpzgchyaxzo0k,"diego mogrovejo","2014-11-14T13:28:08","I don't now why I'm watching this in 2014﻿",0
