COMMENT_ID,CONTENT,TAG
c22UHPnNrtBeotA3RPD1x0jnV86UNEqJtSIc3dWxiME,"They should make a spin-off movie where virtually EVERY Marvel and DC hero,  etc go up against EVERY Marvel and DC Villain, and they have a big epic  fight and loads of people die. That would be awesome.",0
c22UHPnNrtDbacOdSNXJvwx-nQlaWAsbcAv3SU73itU,This is the best movie you will see in your whole life if i could i would  buy the movie right now,0
c22UHPnNrtAFrwRGvvT12HunyXyYsYxbIxuvqV3SZho,"This is the trailer that made my mum say ""oh my god!"" and want to watch a  superhero movie.",0
c22UHPnNrtCptbMhx70miz9oSSaEXFkZIHSQIXhDTZE,"this movie is overrated, over-hyped, corny and cliche. Only good things are  Hulk and Iron Man. All 4 heroes others suck",0
c22UHPnNrtDqEG6nmSZQpx5RTWuUcqRoeATMSCO6YcM,"this movie sucked, jk hahaha naa it was bad ass!",0
c22UHPnNrtCtL3emzXdRtgeJG7rq2u7CdjZfatw73Mo,"this was awesome and so was iron man 3, but the dark world looks sick",0
c22UHPnNrtDzP9ts1zDCbki2Q1k4Np3OX6AeT-cMSJQ,thor is fabulous *flips perfect blond hair*,0
c22UHPnNrtAQdDpa7Ju3jAzTKvK3wHFcZw9qZDzn3t0,"Too much , Chuck norris alone was enough ",0
z13bff2zjlmmxva3z22gslugptqfvjl5r04,very good﻿,0
z13igpjryte3wbtwg04ce5iqiqfagtqygb4,Watch this!!!!!!﻿,0
z13pwf1h0zqlipzwp04cjdziynerit4rdg0,"Watched Averger Assemble yesterday. I would not give good star but the  movie is very funny because of the Hulk. I would of thought Green Lantern will be in it but looks like the movie was  simple of action. I do like Captain America and Iron Man, gives good story  if they are together, they can beat the evil. Hulk as usual the angry management, but he is hilarious. I would like to  see more of Hulk. Thorn is God, no comment on that. He is good at  protecting human kind and don't leave them in the wrong hands.﻿",0
c22UHPnNrtDUjz_8wBKXrxmEZCLxORe3zPgQfVE9pTY,well Disney bought out Marvel and maybe Disney can buy out Sony lolz,0
c22UHPnNrtCW7K_DqxaDVLd3KZWMrPpj4xdyDD8X1N0,were the fuck is siderman!!!!!!!!!!,0
c22UHPnNrtA03hWiNXP9u9_85NteqdP3jiw_DeDz0Po,What Will that Girl Do with a SIMPLE GUN in her HAND ???????? ,0
c22UHPnNrtCnv4Wa4SH3djkKYFazHJpQtqz8m_kVxDI,When is the second part going to be released?,0
c22UHPnNrtDsfMSZVT0zvvrEqVg5vGs0VfwDJrMtLjk,"Whenever I see it, it just makes me wanna watch the movie over again.",0
c22UHPnNrtAWkdxIFT6jVHvhL2tZIJIHW-S6ntlCEOQ,where is the movie of hulk which is in avengers movie??? ,0
c22UHPnNrtCpI3r5eZCuq2I0GrR5ZqLp0MwlFBjb4tw,where was rodey during this? lol,0
z131eh4hwviqybwoq04cd3g4vlnduvn4sto0k,who likes this?﻿,0
c22UHPnNrtB1o3EOxdPrbFuzU5vEYUG7MNviQiCpBWw,"Why are people all ""Black Widow's useless! All she has is a tiny gun and  she's there to look pretty!"" Dude. She saved the day. Literally. She was  the one that closed the portal.",0
c22UHPnNrtACep_SUxhNpwUqDOx6XKuuLnjuPcNXlNc,Why no SPIDERMAN?!,0
c22UHPnNrtCmZ9cvayzpepyq7LsJ1TcKV_iRH2YF9O4,"With the exception of Batman, DC just can't hang with Marvel story wise.  Superman is too powerful to make any of his movies interesting unless  Doomsday or Darkside is in it. Even if they were in it, it wouldn't be  family friendly so bye bye family money. All the other DC characters don't  have interesting villains for the big box office (Green Lantern movie is a  prime example).",0
c22UHPnNrtDnzFOgMRsL2SbOtPrxk175TXkJrITtIBo,without ironman its only ordinary movie ,0
c22UHPnNrtALa5nnhgHMMA3LtDiRkvP2SOgRmpYxjHs,would you guys STOP telling us to go to stupid websites to watch the  movie!! Every website tht i go it sais Complete a fuken Survey WTF!! ,0
c22UHPnNrtD20R4Qw1m9a8sP-ScAPIaoYDUDEXSK2Ao,wow i wonder why people hate potterheads hmmmmmmmmmm it's anyone's guess,0
c22UHPnNrtB0v1sSGUjtob6DrEGnyJtlzzU9VnUmOmo,"Yes, but i have to do a survey ",0
c22UHPnNrtBaejktfieBzkHOMQ8MVQRHmz_o0xk1zRI,"Yes, he is",0
c22UHPnNrtCkMXbSUH6jEAGXRgzfSn-mZaYrY8hEJSk,You are so damn right! ,0
c22UHPnNrtBGUuj50PJ6PYdYDAkF2gbNbrwVE7SKQmE,You are very correct.... It's a definite Blu-Ray worthy film but not a  masterpiece... I can't wait to buy the 10 disc Blu Ray set though.,0
c22UHPnNrtACOduOtvBrCQYnnRsMagazRx4f0cg7l_k,You better know it; LMAOUMADBRO!?!XD,0
c22UHPnNrtABM6kjqX7FXQSUkkYxW_Tbh6aCF7bDZb8,"You do realize anyone can put anything they want on wikipedia, right?  Hardly accurate. I'd rather trust a website dealing with box office stats.  That's hardly a plot. Also, Chris Hemsworth played the exact same character  in Snow White. Capt. America was just a flat character. I don't know if  that was the script's fault or the actor's fault. How was Capt. America a  part of character exploration? What about him changed in the movie? Where  was the growth? Just tell me that because I missed it",0
c22UHPnNrtBR2f0giy6JDGDrNKKMblCAT67_1ATlYmw,"You forgot about Doom Guy, another avenger...Took down Satan, runs faster  than his own rockets, can snipe with a double barrel shotgun and...the BFG  9000...",0
c22UHPnNrtDEu4WH2hS1QREyhMN_Ll2rwROiYchEOow,"you know what the word ""forget"" means? It means when you plan to do  something, for instance go to the circus next day, but when it's time to go  the circus you ""forget"". Marvel Studios didn't plan to have spider-man in  the first place, because they sold the rights to Sony AND spider-man joined  New Avengers not the original Avengers, which by the way has been told to  you ignorant people a million times on all kinds of websites, but it seems  like you still don't get it ",0
